match_id,date,team,opponent,venue,inning,milestone,legal_balls_faced
1122285,2018/02/18,South Africa,India,The Wanderers Stadium,2,150,101
1122286,2018/02/21,India,South Africa,SuperSport Park,1,50,41
1122286,2018/02/21,India,South Africa,SuperSport Park,1,100,74
1122286,2018/02/21,India,South Africa,SuperSport Park,1,150,104
1122286,2018/02/21,South Africa,India,SuperSport Park,2,50,35
1122286,2018/02/21,South Africa,India,SuperSport Park,2,100,66
1122286,2018/02/21,South Africa,India,SuperSport Park,2,150,94
1122287,2018/02/24,India,South Africa,Newlands,1,50,32
1122287,2018/02/24,India,South Africa,Newlands,1,100,72
1122287,2018/02/24,India,South Africa,Newlands,1,150,109
1122287,2018/02/24,South Africa,India,Newlands,2,50,57
1122287,2018/02/24,South Africa,India,Newlands,2,100,89
1122287,2018/02/24,South Africa,India,Newlands,2,150,112
1122729,2017/12/20,India,Sri Lanka,Barabati Stadium,1,50,36
1122729,2017/12/20,India,Sri Lanka,Barabati Stadium,1,100,75
1122729,2017/12/20,India,Sri Lanka,Barabati Stadium,1,150,110
1122729,2017/12/20,Sri Lanka,India,Barabati Stadium,2,50,49
1122730,2017/12/22,India,Sri Lanka,Holkar Cricket Stadium,1,50,33
1122730,2017/12/22,India,Sri Lanka,Holkar Cricket Stadium,1,100,52
1122730,2017/12/22,India,Sri Lanka,Holkar Cricket Stadium,1,150,73
1122730,2017/12/22,India,Sri Lanka,Holkar Cricket Stadium,1,200,94
1122730,2017/12/22,India,Sri Lanka,Holkar Cricket Stadium,1,250,113
1122730,2017/12/22,Sri Lanka,India,Holkar Cricket Stadium,2,50,34
1122730,2017/12/22,Sri Lanka,India,Holkar Cricket Stadium,2,100,60
1122730,2017/12/22,Sri Lanka,India,Holkar Cricket Stadium,2,150,83
1122731,2017/12/24,Sri Lanka,India,Wankhede Stadium,1,50,45
1122731,2017/12/24,Sri Lanka,India,Wankhede Stadium,1,100,94
1122731,2017/12/24,India,Sri Lanka,Wankhede Stadium,2,50,54
1122731,2017/12/24,India,Sri Lanka,Wankhede Stadium,2,100,91
1127300,2018/06/12,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",1,50,36
1127300,2018/06/12,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",1,100,75
1127300,2018/06/12,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",1,150,97
1127300,2018/06/12,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",1,200,119
1127300,2018/06/12,Scotland,Pakistan,"Grange Cricket Club, Raeburn Place",2,50,27
1127300,2018/06/12,Scotland,Pakistan,"Grange Cricket Club, Raeburn Place",2,100,87
1127300,2018/06/12,Scotland,Pakistan,"Grange Cricket Club, Raeburn Place",2,150,111
1127301,2018/06/13,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",1,50,33
1127301,2018/06/13,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",1,100,87
1127301,2018/06/13,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",1,150,113
1127301,2018/06/13,Scotland,Pakistan,"Grange Cricket Club, Raeburn Place",2,50,53
1130746,2018/02/15,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",1,50,26
1130746,2018/02/15,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",1,100,60
1130746,2018/02/15,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",1,150,95
1130746,2018/02/15,Sri Lanka,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,50,27
1130746,2018/02/15,Sri Lanka,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,100,59
1130746,2018/02/15,Sri Lanka,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,150,84
1130747,2018/02/18,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,50,31
1130747,2018/02/18,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,100,68
1130747,2018/02/18,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,150,94
1130747,2018/02/18,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,200,116
1130747,2018/02/18,Bangladesh,Sri Lanka,Sylhet International Cricket Stadium,2,50,39
1130747,2018/02/18,Bangladesh,Sri Lanka,Sylhet International Cricket Stadium,2,100,78
1133817,2018/03/06,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,50,44
1133817,2018/03/06,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,100,72
1133817,2018/03/06,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,150,102
1133817,2018/03/06,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",2,50,22
1133817,2018/03/06,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",2,100,58
1133817,2018/03/06,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",2,150,101
1133818,2018/03/08,Bangladesh,India,"R.Premadasa Stadium, Khettarama",1,50,41
1133818,2018/03/08,Bangladesh,India,"R.Premadasa Stadium, Khettarama",1,100,89
1133818,2018/03/08,India,Bangladesh,"R.Premadasa Stadium, Khettarama",2,50,38
1133818,2018/03/08,India,Bangladesh,"R.Premadasa Stadium, Khettarama",2,100,79
1133819,2018/03/10,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",1,50,23
1133819,2018/03/10,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",1,100,62
1133819,2018/03/10,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",1,150,87
1133819,2018/03/10,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",1,200,115
1133819,2018/03/10,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,50,25
1133819,2018/03/10,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,100,56
1133819,2018/03/10,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,150,84
1133819,2018/03/10,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,200,113
1133820,2018/03/12,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",1,50,31
1133820,2018/03/12,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",1,100,65
1133820,2018/03/12,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",1,150,109
1133820,2018/03/12,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,50,36
1133820,2018/03/12,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,100,71
1133820,2018/03/12,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,150,104
1133821,2018/03/14,India,Bangladesh,"R.Premadasa Stadium, Khettarama",1,50,37
1133821,2018/03/14,India,Bangladesh,"R.Premadasa Stadium, Khettarama",1,100,81
1133821,2018/03/14,India,Bangladesh,"R.Premadasa Stadium, Khettarama",1,150,106
1133821,2018/03/14,Bangladesh,India,"R.Premadasa Stadium, Khettarama",2,50,38
1133821,2018/03/14,Bangladesh,India,"R.Premadasa Stadium, Khettarama",2,100,78
1133821,2018/03/14,Bangladesh,India,"R.Premadasa Stadium, Khettarama",2,150,115
1133822,2018/03/16,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",1,50,58
1133822,2018/03/16,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",1,100,91
1133822,2018/03/16,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",1,150,114
1133822,2018/03/16,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,50,36
1133822,2018/03/16,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,100,78
1133822,2018/03/16,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",2,150,117
1133823,2018/03/18,Bangladesh,India,"R.Premadasa Stadium, Khettarama",1,50,44
1133823,2018/03/18,Bangladesh,India,"R.Premadasa Stadium, Khettarama",1,100,84
1133823,2018/03/18,Bangladesh,India,"R.Premadasa Stadium, Khettarama",1,150,115
1133823,2018/03/18,India,Bangladesh,"R.Premadasa Stadium, Khettarama",2,50,32
1133823,2018/03/18,India,Bangladesh,"R.Premadasa Stadium, Khettarama",2,100,82
1133823,2018/03/18,India,Bangladesh,"R.Premadasa Stadium, Khettarama",2,150,113
1140069,2018/04/01,Pakistan,West Indies,National Stadium,1,50,32
1140069,2018/04/01,Pakistan,West Indies,National Stadium,1,100,63
1140069,2018/04/01,Pakistan,West Indies,National Stadium,1,150,98
1140069,2018/04/01,Pakistan,West Indies,National Stadium,1,200,120
1140069,2018/04/01,West Indies,Pakistan,National Stadium,2,50,72
1140070,2018/04/02,Pakistan,West Indies,National Stadium,1,50,35
1140070,2018/04/02,Pakistan,West Indies,National Stadium,1,100,66
1140070,2018/04/02,Pakistan,West Indies,National Stadium,1,150,94
1140070,2018/04/02,Pakistan,West Indies,National Stadium,1,200,116
1140070,2018/04/02,West Indies,Pakistan,National Stadium,2,50,48
1140070,2018/04/02,West Indies,Pakistan,National Stadium,2,100,98
1140071,2018/04/03,West Indies,Pakistan,National Stadium,1,50,53
1140071,2018/04/03,West Indies,Pakistan,National Stadium,1,100,97
1140071,2018/04/03,West Indies,Pakistan,National Stadium,1,150,120
1140071,2018/04/03,Pakistan,West Indies,National Stadium,2,50,24
1140071,2018/04/03,Pakistan,West Indies,National Stadium,2,100,67
1140071,2018/04/03,Pakistan,West Indies,National Stadium,2,150,99
1140384,2018/10/27,England,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,50,29
1140384,2018/10/27,England,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,100,64
1140384,2018/10/27,England,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,150,90
1140384,2018/10/27,Sri Lanka,England,"R.Premadasa Stadium, Khettarama",2,50,42
1140384,2018/10/27,Sri Lanka,England,"R.Premadasa Stadium, Khettarama",2,100,86
1140384,2018/10/27,Sri Lanka,England,"R.Premadasa Stadium, Khettarama",2,150,115
1140992,2018/06/27,India,Ireland,"The Village, Malahide",1,50,30
1140992,2018/06/27,India,Ireland,"The Village, Malahide",1,100,61
1140992,2018/06/27,India,Ireland,"The Village, Malahide",1,150,91
1140992,2018/06/27,India,Ireland,"The Village, Malahide",1,200,114
1140992,2018/06/27,Ireland,India,"The Village, Malahide",2,50,41
1140992,2018/06/27,Ireland,India,"The Village, Malahide",2,100,81
1140993,2018/06/29,India,Ireland,"The Village, Malahide",1,50,29
1140993,2018/06/29,India,Ireland,"The Village, Malahide",1,100,60
1140993,2018/06/29,India,Ireland,"The Village, Malahide",1,150,92
1140993,2018/06/29,India,Ireland,"The Village, Malahide",1,200,117
1140993,2018/06/29,Ireland,India,"The Village, Malahide",2,50,59
1141232,2018/05/31,West Indies,ICC World XI,Lord's,1,50,34
1141232,2018/05/31,West Indies,ICC World XI,Lord's,1,100,65
1141232,2018/05/31,West Indies,ICC World XI,Lord's,1,150,98
1141232,2018/05/31,ICC World XI,West Indies,Lord's,2,50,49
1141232,2018/05/31,ICC World XI,West Indies,Lord's,2,100,80
1141835,2018/07/29,Netherlands,Nepal,Lord's,1,50,31
1141835,2018/07/29,Netherlands,Nepal,Lord's,1,100,66
1141835,2018/07/29,Netherlands,Nepal,Lord's,1,150,90
1142501,2018/06/12,Netherlands,Ireland,Hazelaarweg,1,50,34
1142501,2018/06/12,Netherlands,Ireland,Hazelaarweg,1,100,85
1142501,2018/06/12,Ireland,Netherlands,Hazelaarweg,2,50,64
1142501,2018/06/12,Ireland,Netherlands,Hazelaarweg,2,100,101
1142502,2018/06/13,Ireland,Netherlands,Hazelaarweg,1,50,24
1142502,2018/06/13,Ireland,Netherlands,Hazelaarweg,1,100,74
1142502,2018/06/13,Ireland,Netherlands,Hazelaarweg,1,150,114
1142502,2018/06/13,Netherlands,Ireland,Hazelaarweg,2,50,33
1142502,2018/06/13,Netherlands,Ireland,Hazelaarweg,2,100,70
1142502,2018/06/13,Netherlands,Ireland,Hazelaarweg,2,150,111
1142503,2018/06/16,Ireland,Scotland,Sportpark Het Schootsveld,1,50,27
1142503,2018/06/16,Ireland,Scotland,Sportpark Het Schootsveld,1,100,60
1142503,2018/06/16,Ireland,Scotland,Sportpark Het Schootsveld,1,150,90
1142503,2018/06/16,Ireland,Scotland,Sportpark Het Schootsveld,1,200,117
1142503,2018/06/16,Scotland,Ireland,Sportpark Het Schootsveld,2,50,31
1142503,2018/06/16,Scotland,Ireland,Sportpark Het Schootsveld,2,100,70
1142503,2018/06/16,Scotland,Ireland,Sportpark Het Schootsveld,2,150,104
1142504,2018/06/17,Scotland,Ireland,Sportpark Het Schootsveld,1,50,24
1142504,2018/06/17,Scotland,Ireland,Sportpark Het Schootsveld,1,100,57
1142504,2018/06/17,Scotland,Ireland,Sportpark Het Schootsveld,1,150,103
1142504,2018/06/17,Ireland,Scotland,Sportpark Het Schootsveld,2,50,35
1142504,2018/06/17,Ireland,Scotland,Sportpark Het Schootsveld,2,100,67
1142504,2018/06/17,Ireland,Scotland,Sportpark Het Schootsveld,2,150,99
1142505,2018/06/19,Netherlands,Scotland,VRA Ground,1,50,32
1142505,2018/06/19,Netherlands,Scotland,VRA Ground,1,100,69
1142505,2018/06/19,Netherlands,Scotland,VRA Ground,1,150,111
1142505,2018/06/19,Scotland,Netherlands,VRA Ground,2,50,21
1142505,2018/06/19,Scotland,Netherlands,VRA Ground,2,100,56
1142505,2018/06/19,Scotland,Netherlands,VRA Ground,2,150,100
1142506,2018/06/20,Scotland,Netherlands,VRA Ground,1,50,25
1142506,2018/06/20,Scotland,Netherlands,VRA Ground,1,100,54
1142506,2018/06/20,Scotland,Netherlands,VRA Ground,1,150,86
1142506,2018/06/20,Scotland,Netherlands,VRA Ground,1,200,109
1142506,2018/06/20,Netherlands,Scotland,VRA Ground,2,50,39
1142506,2018/06/20,Netherlands,Scotland,VRA Ground,2,100,80
1142589,2018/08/14,South Africa,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,50,40
1142589,2018/08/14,Sri Lanka,South Africa,"R.Premadasa Stadium, Khettarama",2,50,39
1142913,2018/07/01,Pakistan,Zimbabwe,Harare Sports Club,1,50,43
1142913,2018/07/01,Pakistan,Zimbabwe,Harare Sports Club,1,100,73
1142913,2018/07/01,Pakistan,Zimbabwe,Harare Sports Club,1,150,108
1142913,2018/07/01,Zimbabwe,Pakistan,Harare Sports Club,2,50,50
1142913,2018/07/01,Zimbabwe,Pakistan,Harare Sports Club,2,100,95
1142914,2018/07/02,Pakistan,Australia,Harare Sports Club,1,50,60
1142914,2018/07/02,Pakistan,Australia,Harare Sports Club,1,100,106
1142914,2018/07/02,Australia,Pakistan,Harare Sports Club,2,50,29
1142914,2018/07/02,Australia,Pakistan,Harare Sports Club,2,100,59
1142915,2018/07/03,Australia,Zimbabwe,Harare Sports Club,1,50,27
1142915,2018/07/03,Australia,Zimbabwe,Harare Sports Club,1,100,57
1142915,2018/07/03,Australia,Zimbabwe,Harare Sports Club,1,150,86
1142915,2018/07/03,Australia,Zimbabwe,Harare Sports Club,1,200,108
1142915,2018/07/03,Zimbabwe,Australia,Harare Sports Club,2,50,30
1142915,2018/07/03,Zimbabwe,Australia,Harare Sports Club,2,100,69
1142916,2018/07/04,Zimbabwe,Pakistan,Harare Sports Club,1,50,50
1142916,2018/07/04,Zimbabwe,Pakistan,Harare Sports Club,1,100,76
1142916,2018/07/04,Zimbabwe,Pakistan,Harare Sports Club,1,150,112
1142916,2018/07/04,Pakistan,Zimbabwe,Harare Sports Club,2,50,30
1142916,2018/07/04,Pakistan,Zimbabwe,Harare Sports Club,2,100,79
1142916,2018/07/04,Pakistan,Zimbabwe,Harare Sports Club,2,150,109
1142917,2018/07/05,Pakistan,Australia,Harare Sports Club,1,50,36
1142917,2018/07/05,Pakistan,Australia,Harare Sports Club,1,100,71
1142917,2018/07/05,Pakistan,Australia,Harare Sports Club,1,150,100
1142917,2018/07/05,Australia,Pakistan,Harare Sports Club,2,50,41
1142917,2018/07/05,Australia,Pakistan,Harare Sports Club,2,100,87
1142918,2018/07/06,Zimbabwe,Australia,Harare Sports Club,1,50,44
1142918,2018/07/06,Zimbabwe,Australia,Harare Sports Club,1,100,87
1142918,2018/07/06,Zimbabwe,Australia,Harare Sports Club,1,150,118
1142918,2018/07/06,Australia,Zimbabwe,Harare Sports Club,2,50,46
1142918,2018/07/06,Australia,Zimbabwe,Harare Sports Club,2,100,78
1142918,2018/07/06,Australia,Zimbabwe,Harare Sports Club,2,150,118
1142919,2018/07/08,Australia,Pakistan,Harare Sports Club,1,50,35
1142919,2018/07/08,Australia,Pakistan,Harare Sports Club,1,100,63
1142919,2018/07/08,Australia,Pakistan,Harare Sports Club,1,150,100
1142919,2018/07/08,Pakistan,Australia,Harare Sports Club,2,50,43
1142919,2018/07/08,Pakistan,Australia,Harare Sports Club,2,100,69
1142919,2018/07/08,Pakistan,Australia,Harare Sports Club,2,150,91
1144149,2018/10/09,South Africa,Zimbabwe,Buffalo Park,1,50,31
1144149,2018/10/09,South Africa,Zimbabwe,Buffalo Park,1,100,78
1144149,2018/10/09,South Africa,Zimbabwe,Buffalo Park,1,150,111
1144149,2018/10/09,Zimbabwe,South Africa,Buffalo Park,2,50,57
1144149,2018/10/09,Zimbabwe,South Africa,Buffalo Park,2,100,90
1144150,2018/10/12,Zimbabwe,South Africa,Senwes Park,1,50,57
1144150,2018/10/12,Zimbabwe,South Africa,Senwes Park,1,100,91
1144150,2018/10/12,South Africa,Zimbabwe,Senwes Park,2,50,36
1144150,2018/10/12,South Africa,Zimbabwe,Senwes Park,2,100,71
1144161,2019/02/01,South Africa,Pakistan,Newlands,1,50,37
1144161,2019/02/01,South Africa,Pakistan,Newlands,1,100,66
1144161,2019/02/01,South Africa,Pakistan,Newlands,1,150,87
1144161,2019/02/01,Pakistan,South Africa,Newlands,2,50,30
1144161,2019/02/01,Pakistan,South Africa,Newlands,2,100,71
1144161,2019/02/01,Pakistan,South Africa,Newlands,2,150,101
1144162,2019/02/03,South Africa,Pakistan,The Wanderers Stadium,1,50,45
1144162,2019/02/03,South Africa,Pakistan,The Wanderers Stadium,1,100,83
1144162,2019/02/03,South Africa,Pakistan,The Wanderers Stadium,1,150,108
1144162,2019/02/03,Pakistan,South Africa,The Wanderers Stadium,2,50,26
1144162,2019/02/03,Pakistan,South Africa,The Wanderers Stadium,2,100,59
1144162,2019/02/03,Pakistan,South Africa,The Wanderers Stadium,2,150,99
1144163,2019/02/06,Pakistan,South Africa,SuperSport Park,1,50,36
1144163,2019/02/06,Pakistan,South Africa,SuperSport Park,1,100,77
1144163,2019/02/06,Pakistan,South Africa,SuperSport Park,1,150,116
1144163,2019/02/06,South Africa,Pakistan,SuperSport Park,2,50,53
1144163,2019/02/06,South Africa,Pakistan,SuperSport Park,2,100,83
1144172,2019/03/19,Sri Lanka,South Africa,Newlands,1,50,44
1144172,2019/03/19,Sri Lanka,South Africa,Newlands,1,100,92
1144172,2019/03/19,South Africa,Sri Lanka,Newlands,2,50,54
1144172,2019/03/19,South Africa,Sri Lanka,Newlands,2,100,89
1144173,2019/03/22,South Africa,Sri Lanka,SuperSport Park,1,50,47
1144173,2019/03/22,South Africa,Sri Lanka,SuperSport Park,1,100,74
1144173,2019/03/22,South Africa,Sri Lanka,SuperSport Park,1,150,106
1144173,2019/03/22,Sri Lanka,South Africa,SuperSport Park,2,50,40
1144173,2019/03/22,Sri Lanka,South Africa,SuperSport Park,2,100,93
1144173,2019/03/22,Sri Lanka,South Africa,SuperSport Park,2,150,115
1144174,2019/03/24,South Africa,Sri Lanka,The Wanderers Stadium,1,50,46
1144174,2019/03/24,South Africa,Sri Lanka,The Wanderers Stadium,1,100,75
1144174,2019/03/24,South Africa,Sri Lanka,The Wanderers Stadium,1,150,100
1144174,2019/03/24,Sri Lanka,South Africa,The Wanderers Stadium,2,50,29
1144174,2019/03/24,Sri Lanka,South Africa,The Wanderers Stadium,2,100,64
1144989,2018/11/17,South Africa,Australia,Carrara Oval,1,50,25
1144989,2018/11/17,South Africa,Australia,Carrara Oval,1,100,51
1144989,2018/11/17,Australia,South Africa,Carrara Oval,2,50,36
1144990,2018/11/21,Australia,India,"Brisbane Cricket Ground, Woolloongabba",1,50,45
1144990,2018/11/21,Australia,India,"Brisbane Cricket Ground, Woolloongabba",1,100,77
1144990,2018/11/21,Australia,India,"Brisbane Cricket Ground, Woolloongabba",1,150,95
1144990,2018/11/21,India,Australia,"Brisbane Cricket Ground, Woolloongabba",2,50,35
1144990,2018/11/21,India,Australia,"Brisbane Cricket Ground, Woolloongabba",2,100,68
1144990,2018/11/21,India,Australia,"Brisbane Cricket Ground, Woolloongabba",2,150,90
1144991,2018/11/23,Australia,India,Melbourne Cricket Ground,1,50,51
1144991,2018/11/23,Australia,India,Melbourne Cricket Ground,1,100,95
1144992,2018/11/25,Australia,India,Sydney Cricket Ground,1,50,38
1144992,2018/11/25,Australia,India,Sydney Cricket Ground,1,100,85
1144992,2018/11/25,Australia,India,Sydney Cricket Ground,1,150,115
1144992,2018/11/25,India,Australia,Sydney Cricket Ground,2,50,28
1144992,2018/11/25,India,Australia,Sydney Cricket Ground,2,100,71
1144992,2018/11/25,India,Australia,Sydney Cricket Ground,2,150,109
1146723,2018/07/31,Bangladesh,West Indies,"Warner Park, Basseterre",1,50,40
1146723,2018/07/31,Bangladesh,West Indies,"Warner Park, Basseterre",1,100,66
1146723,2018/07/31,West Indies,Bangladesh,"Warner Park, Basseterre",2,50,31
1146724,2018/08/04,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,1,50,48
1146724,2018/08/04,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,1,100,79
1146724,2018/08/04,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,1,150,109
1146724,2018/08/04,West Indies,Bangladesh,Central Broward Regional Park Stadium Turf Ground,2,50,32
1146724,2018/08/04,West Indies,Bangladesh,Central Broward Regional Park Stadium Turf Ground,2,100,82
1146724,2018/08/04,West Indies,Bangladesh,Central Broward Regional Park Stadium Turf Ground,2,150,113
1146725,2018/08/05,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,1,50,22
1146725,2018/08/05,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,1,100,63
1146725,2018/08/05,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,1,150,102
